[2017-12-28 05:51:31,734: INFO/Beat] beat: Starting...
[2017-12-29 00:10:47,112: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[3a4c48e2-51e5-40cc-b809-a9715f4b245a] succeeded in 0.000285147005343s: 'SUCCESS'
[2017-12-29 00:10:47,125: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[29882a30-ff6c-46ad-947d-16e113a15479]  
[2017-12-29 00:10:47,126: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[29882a30-ff6c-46ad-947d-16e113a15479] succeeded in 0.000259808002738s: 'OBSOLETE METHOD'
[2017-12-29 00:10:47,137: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[c6e38a5b-4a24-4f8d-a92e-f1650ab54b30]  
[2017-12-29 00:10:47,137: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[b1331bc3-55f8-476b-bb71-665caf7bd8c4] succeeded in 0.0888891529903s: 'SUCCESS'
[2017-12-29 00:10:47,139: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[c6e38a5b-4a24-4f8d-a92e-f1650ab54b30] succeeded in 0.00018504000036s: 'SUCCESS'
[2017-12-29 00:11:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:11:45,878: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[a0df3623-e44b-4afe-8a62-68db2829d065]  
[2017-12-29 00:11:45,920: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.auto_approve_tasks[a0df3623-e44b-4afe-8a62-68db2829d065] succeeded in 0.0401670919964s: 'SUCCESS'
[2017-12-29 00:11:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:11:47,045: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[d5b8f0d9-2882-498d-9b41-51d4bd9f3aa6]  
[2017-12-29 00:11:47,100: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[a5019f52-e48a-4308-b0ac-49783f1de284]  
[2017-12-29 00:11:47,101: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[a5019f52-e48a-4308-b0ac-49783f1de284] succeeded in 0.000313287004246s: 'OBSOLETE METHOD'
[2017-12-29 00:11:47,115: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b59abf85-58c7-446d-b38a-1ae6e840894c]  
[2017-12-29 00:11:47,117: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[b59abf85-58c7-446d-b38a-1ae6e840894c] succeeded in 0.000981331002549s: 'SUCCESS'
[2017-12-29 00:11:47,132: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[0c206346-a716-4582-9cba-d5dadd67f632]  
[2017-12-29 00:11:47,134: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[0c206346-a716-4582-9cba-d5dadd67f632] succeeded in 0.000510023004608s: 'OBSOLETE METHOD'
[2017-12-29 00:11:47,145: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[f6f7f5e9-a77a-4fa8-a54d-87fff1af8033]  
[2017-12-29 00:11:47,144: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[d5b8f0d9-2882-498d-9b41-51d4bd9f3aa6] succeeded in 0.0969562920072s: 'SUCCESS'
[2017-12-29 00:11:47,147: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[f6f7f5e9-a77a-4fa8-a54d-87fff1af8033] succeeded in 0.000409967004089s: 'SUCCESS'
[2017-12-29 00:12:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:12:47,046: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[ca719e88-1b2d-4afa-bd33-ceaa0d9951fa]  
[2017-12-29 00:12:47,101: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[b987aa13-a807-4190-b57b-22117c18c3aa]  
[2017-12-29 00:12:47,103: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[b987aa13-a807-4190-b57b-22117c18c3aa] succeeded in 0.000198934008949s: 'OBSOLETE METHOD'
[2017-12-29 00:12:47,114: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[5df12098-789a-406c-8fa0-b47ee367afe6]  
[2017-12-29 00:12:47,116: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[5df12098-789a-406c-8fa0-b47ee367afe6] succeeded in 0.000310508999974s: 'SUCCESS'
[2017-12-29 00:12:47,131: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[8b4c2881-e92f-4c10-ac17-2866df5740d7]  
[2017-12-29 00:12:47,134: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[8b4c2881-e92f-4c10-ac17-2866df5740d7] succeeded in 0.000439597002696s: 'OBSOLETE METHOD'
[2017-12-29 00:12:47,145: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[955a31ca-d485-4d26-b67e-a82785017c50]  
[2017-12-29 00:12:47,145: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[ca719e88-1b2d-4afa-bd33-ceaa0d9951fa] succeeded in 0.0979692910041s: 'SUCCESS'
[2017-12-29 00:12:47,147: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[955a31ca-d485-4d26-b67e-a82785017c50] succeeded in 0.000232224003412s: 'SUCCESS'
[2017-12-29 00:13:44,110: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:13:44,127: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[1a95baf5-faf1-4f98-9271-f5f9ecbdcf21]  
[2017-12-29 00:13:44,228: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_feed_boomerang[1a95baf5-faf1-4f98-9271-f5f9ecbdcf21] succeeded in 0.0918184430047s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:13:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:13:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[e5f8ea90-a424-44a1-8d3c-ccb5cab0da3f]  
[2017-12-29 00:13:47,107: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[2d31e5a8-30b4-40f8-9623-4a340e42e8bb]  
[2017-12-29 00:13:47,109: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[2d31e5a8-30b4-40f8-9623-4a340e42e8bb] succeeded in 0.000403529993491s: 'OBSOLETE METHOD'
[2017-12-29 00:13:47,122: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[4a91ab00-204c-41a8-b5f5-4be1c4a5b9c9]  
[2017-12-29 00:13:47,135: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[4a91ab00-204c-41a8-b5f5-4be1c4a5b9c9] succeeded in 0.00589552499878s: 'SUCCESS'
[2017-12-29 00:13:47,142: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[7311b490-3a4f-4bb4-b4ed-65eb6b5fc7ae]  
[2017-12-29 00:13:47,152: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[7311b490-3a4f-4bb4-b4ed-65eb6b5fc7ae] succeeded in 0.00331138000183s: 'OBSOLETE METHOD'
[2017-12-29 00:13:47,156: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[6898a8da-22a5-4088-877c-d41005330562]  
[2017-12-29 00:13:47,156: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[e5f8ea90-a424-44a1-8d3c-ccb5cab0da3f] succeeded in 0.100391545988s: 'SUCCESS'
[2017-12-29 00:13:47,157: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[6898a8da-22a5-4088-877c-d41005330562] succeeded in 0.000578505001613s: 'SUCCESS'
[2017-12-29 00:14:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:14:47,049: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[8a7fc140-baf9-4a59-b724-3bd7c37741a5]  
[2017-12-29 00:14:47,115: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[ccb2a06b-b3b3-4273-8286-2e92ce36e282]  
[2017-12-29 00:14:47,118: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[ccb2a06b-b3b3-4273-8286-2e92ce36e282] succeeded in 0.000249935997999s: 'OBSOLETE METHOD'
[2017-12-29 00:14:47,129: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[02ddb735-e776-4f5a-ae01-23919f194127]  
[2017-12-29 00:14:47,131: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[02ddb735-e776-4f5a-ae01-23919f194127] succeeded in 0.00092699500965s: 'SUCCESS'
[2017-12-29 00:14:47,144: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[76496b77-d3db-4418-badb-1f06ea591024]  
[2017-12-29 00:14:47,146: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[76496b77-d3db-4418-badb-1f06ea591024] succeeded in 0.000403760001063s: 'OBSOLETE METHOD'
[2017-12-29 00:14:47,156: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[885d49ee-2a00-41b0-8f84-8ac64792f4aa]  
[2017-12-29 00:14:47,155: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[8a7fc140-baf9-4a59-b724-3bd7c37741a5] succeeded in 0.105090588011s: 'SUCCESS'
[2017-12-29 00:14:47,157: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[885d49ee-2a00-41b0-8f84-8ac64792f4aa] succeeded in 0.00046597099572s: 'SUCCESS'
[2017-12-29 00:15:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:15:45,878: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[3f6251ba-348a-4d8a-bb0f-20bd43f82b5f]  
[2017-12-29 00:15:45,899: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.auto_approve_tasks[3f6251ba-348a-4d8a-bb0f-20bd43f82b5f] succeeded in 0.0194491330039s: 'SUCCESS'
[2017-12-29 00:15:47,043: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:15:47,046: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[a218c768-53ed-448b-94b1-4d1c97ff6941]  
[2017-12-29 00:15:47,077: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[fffa741c-be6a-4bfc-a1d0-30ad0106ee18]  
[2017-12-29 00:15:47,078: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[fffa741c-be6a-4bfc-a1d0-30ad0106ee18] succeeded in 0.00027222999779s: 'OBSOLETE METHOD'
[2017-12-29 00:15:47,090: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[78c624ff-9c7e-496f-8124-4f7ba3b97edc]  
[2017-12-29 00:15:47,091: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[78c624ff-9c7e-496f-8124-4f7ba3b97edc] succeeded in 0.000212657003431s: 'SUCCESS'
[2017-12-29 00:15:47,105: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[a69867f6-e8e7-4270-a36e-38dda531afc2]  
[2017-12-29 00:15:47,107: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[a69867f6-e8e7-4270-a36e-38dda531afc2] succeeded in 0.000254159996985s: 'OBSOLETE METHOD'
[2017-12-29 00:15:47,119: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[d8dd72fc-15ed-405e-8e76-83b4a15dcd4a]  
[2017-12-29 00:15:47,118: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[a218c768-53ed-448b-94b1-4d1c97ff6941] succeeded in 0.0714770189952s: 'SUCCESS'
[2017-12-29 00:15:47,121: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[d8dd72fc-15ed-405e-8e76-83b4a15dcd4a] succeeded in 0.000304319008137s: 'SUCCESS'
[2017-12-29 00:16:47,046: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:16:47,094: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[8c2997e5-891a-425f-aded-a6976be989ee]  
[2017-12-29 00:16:47,215: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[456287ed-e5f6-4245-bc71-7d5dfed72328]  
[2017-12-29 00:16:47,232: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[456287ed-e5f6-4245-bc71-7d5dfed72328] succeeded in 0.00639305099321s: 'OBSOLETE METHOD'
[2017-12-29 00:16:47,240: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[fcc0295c-b87c-44a4-a994-4cde1cac32b1]  
[2017-12-29 00:16:47,256: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[fcc0295c-b87c-44a4-a994-4cde1cac32b1] succeeded in 0.0056441110064s: 'SUCCESS'
[2017-12-29 00:16:47,268: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[a9f49ae0-9525-46a5-8bb5-01c9b264b3a9]  
[2017-12-29 00:16:47,284: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[a9f49ae0-9525-46a5-8bb5-01c9b264b3a9] succeeded in 0.00439856700541s: 'OBSOLETE METHOD'
[2017-12-29 00:16:47,292: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[1f1bb558-e5de-4ca2-a4da-ca5d71759f94]  
[2017-12-29 00:16:47,291: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[8c2997e5-891a-425f-aded-a6976be989ee] succeeded in 0.178219684996s: 'SUCCESS'
[2017-12-29 00:16:47,296: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[1f1bb558-e5de-4ca2-a4da-ca5d71759f94] succeeded in 0.00164778900216s: 'SUCCESS'
[2017-12-29 00:17:47,044: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:17:47,048: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[38b36b74-a181-4977-ae47-8d0236db94a1]  
[2017-12-29 00:17:47,081: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[67e4a0b5-b466-4493-99f2-9a8f04f245b4]  
[2017-12-29 00:17:47,083: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[67e4a0b5-b466-4493-99f2-9a8f04f245b4] succeeded in 0.000365364001482s: 'OBSOLETE METHOD'
[2017-12-29 00:17:47,093: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[0a239311-1d84-484c-ac33-08ee9764d585]  
[2017-12-29 00:17:47,095: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[0a239311-1d84-484c-ac33-08ee9764d585] succeeded in 0.000396043004002s: 'SUCCESS'
[2017-12-29 00:17:47,108: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[0a8fea44-f097-4573-a2f1-2e34bad28f4c]  
[2017-12-29 00:17:47,110: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[0a8fea44-f097-4573-a2f1-2e34bad28f4c] succeeded in 0.000322723004501s: 'OBSOLETE METHOD'
[2017-12-29 00:17:47,120: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[b8ca9c99-6e01-4f2c-9e4d-6292846a3760]  
[2017-12-29 00:17:47,120: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[38b36b74-a181-4977-ae47-8d0236db94a1] succeeded in 0.071343278003s: 'SUCCESS'
[2017-12-29 00:17:47,122: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[b8ca9c99-6e01-4f2c-9e4d-6292846a3760] succeeded in 0.000339367994457s: 'SUCCESS'
[2017-12-29 00:18:44,109: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:18:44,114: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[f65b62a9-8639-4523-8903-22027f5cc3e6]  
[2017-12-29 00:18:44,185: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_feed_boomerang[f65b62a9-8639-4523-8903-22027f5cc3e6] succeeded in 0.0694748250098s: 'SUCCESS: 0 rows affected'
[2017-12-29 00:18:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:18:47,048: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[381d21e0-5f2d-4a6c-83c3-4155efbdda90]  
[2017-12-29 00:18:47,104: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[801f4736-d856-42e2-921f-283f4e21c682]  
[2017-12-29 00:18:47,105: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.refund_task[801f4736-d856-42e2-921f-283f4e21c682] succeeded in 0.000335047996487s: 'OBSOLETE METHOD'
[2017-12-29 00:18:47,117: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[112bb99a-c680-4123-b80d-538092e4de01]  
[2017-12-29 00:18:47,119: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.update_worker_cache[112bb99a-c680-4123-b80d-538092e4de01] succeeded in 0.0008878519875s: 'SUCCESS'
[2017-12-29 00:18:47,132: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[468177c5-f022-4ced-ab74-83d7abe7206b]  
[2017-12-29 00:18:47,134: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.refund_task[468177c5-f022-4ced-ab74-83d7abe7206b] succeeded in 0.000304012006382s: 'OBSOLETE METHOD'
[2017-12-29 00:18:47,145: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[44b481c3-e230-4923-b39b-5bd41dfa5f41]  
[2017-12-29 00:18:47,144: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.expire_tasks[381d21e0-5f2d-4a6c-83c3-4155efbdda90] succeeded in 0.095408017005s: 'SUCCESS'
[2017-12-29 00:18:47,146: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_worker_cache[44b481c3-e230-4923-b39b-5bd41dfa5f41] succeeded in 0.000512737999088s: 'SUCCESS'
[2017-12-29 00:19:45,873: INFO/Beat] Scheduler: Sending due task auto-approve-tasks (crowdsourcing.tasks.auto_approve_tasks)
[2017-12-29 00:19:45,876: INFO/MainProcess] Received task: crowdsourcing.tasks.auto_approve_tasks[70bf0bf3-4a41-429a-b868-88488f5a33df]  
[2017-12-29 00:19:45,918: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.auto_approve_tasks[70bf0bf3-4a41-429a-b868-88488f5a33df] succeeded in 0.0396270670026s: 'SUCCESS'
[2017-12-29 00:19:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:19:47,047: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[d8af5342-0e62-4c02-b739-26950a2c916d]  
[2017-12-29 00:19:47,079: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[d4bd93de-7583-43fd-a5de-d4544592584b]  
[2017-12-29 00:19:47,080: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[d4bd93de-7583-43fd-a5de-d4544592584b] succeeded in 0.000197144006961s: 'OBSOLETE METHOD'
[2017-12-29 00:19:47,091: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[fadcb9d6-53e9-470f-9f6f-e2f3e5b22843]  
[2017-12-29 00:19:47,092: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[fadcb9d6-53e9-470f-9f6f-e2f3e5b22843] succeeded in 0.000205464995815s: 'SUCCESS'
[2017-12-29 00:19:47,106: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[675a92c8-24de-41a8-9a31-a8cc4afa0975]  
[2017-12-29 00:19:47,107: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[675a92c8-24de-41a8-9a31-a8cc4afa0975] succeeded in 0.000259298001765s: 'OBSOLETE METHOD'
[2017-12-29 00:19:47,118: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[8af948d7-cea2-4dd2-ba7e-23fa03da8f11]  
[2017-12-29 00:19:47,117: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[d8af5342-0e62-4c02-b739-26950a2c916d] succeeded in 0.068726196012s: 'SUCCESS'
[2017-12-29 00:19:47,119: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[8af948d7-cea2-4dd2-ba7e-23fa03da8f11] succeeded in 0.000237290005316s: 'SUCCESS'
[2017-12-29 00:20:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:20:47,050: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[5f53aeee-10ad-4e0a-8917-b75451b079e7]  
[2017-12-29 00:20:47,107: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[7abba001-8cab-43a8-ad5e-bce56967bb68]  
[2017-12-29 00:20:47,109: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[7abba001-8cab-43a8-ad5e-bce56967bb68] succeeded in 0.000373286995455s: 'OBSOLETE METHOD'
[2017-12-29 00:20:47,119: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[7aa77a02-f00e-4f75-ac66-6119ff118b59]  
[2017-12-29 00:20:47,120: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[7aa77a02-f00e-4f75-ac66-6119ff118b59] succeeded in 0.000296975005767s: 'SUCCESS'
[2017-12-29 00:20:47,147: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[72863c0d-4563-4b68-bfd7-d12d361f30de]  
[2017-12-29 00:20:47,149: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[72863c0d-4563-4b68-bfd7-d12d361f30de] succeeded in 0.000399441007175s: 'OBSOLETE METHOD'
[2017-12-29 00:20:47,164: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[eb842ded-2187-4362-b6b7-164dee2190e9]  
[2017-12-29 00:20:47,165: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[5f53aeee-10ad-4e0a-8917-b75451b079e7] succeeded in 0.113510188996s: 'SUCCESS'
[2017-12-29 00:20:47,166: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[eb842ded-2187-4362-b6b7-164dee2190e9] succeeded in 0.000304927991237s: 'SUCCESS'
[2017-12-29 00:21:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:21:47,050: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[60cedf37-b4cb-4cf3-b561-f852efd7ded0]  
[2017-12-29 00:21:47,099: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[1b64bd8e-d727-4ca9-8854-4a7b9c2da2c3]  
[2017-12-29 00:21:47,100: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[1b64bd8e-d727-4ca9-8854-4a7b9c2da2c3] succeeded in 0.00026645399339s: 'OBSOLETE METHOD'
[2017-12-29 00:21:47,111: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[e7be079d-0233-4c32-b219-20e4e2e36279]  
[2017-12-29 00:21:47,112: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[e7be079d-0233-4c32-b219-20e4e2e36279] succeeded in 0.000203469011467s: 'SUCCESS'
[2017-12-29 00:21:47,126: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[2a544ed9-5580-4d7c-b99b-fcdd63404767]  
[2017-12-29 00:21:47,127: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[2a544ed9-5580-4d7c-b99b-fcdd63404767] succeeded in 0.000264732996584s: 'OBSOLETE METHOD'
[2017-12-29 00:21:47,138: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[e86086c6-e5b0-4ebf-8b18-a595d69f17d7]  
[2017-12-29 00:21:47,137: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[60cedf37-b4cb-4cf3-b561-f852efd7ded0] succeeded in 0.0859895549947s: 'SUCCESS'
[2017-12-29 00:21:47,140: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[e86086c6-e5b0-4ebf-8b18-a595d69f17d7] succeeded in 0.000319435988786s: 'SUCCESS'
[2017-12-29 00:22:47,045: INFO/Beat] Scheduler: Sending due task expire-tasks (crowdsourcing.tasks.expire_tasks)
[2017-12-29 00:22:47,051: INFO/MainProcess] Received task: crowdsourcing.tasks.expire_tasks[4697e74f-1555-4c55-88e0-60d01d2cd9f3]  
[2017-12-29 00:22:47,102: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[435f3367-5363-4b84-b13f-8e4d6593c0b5]  
[2017-12-29 00:22:47,104: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.refund_task[435f3367-5363-4b84-b13f-8e4d6593c0b5] succeeded in 0.000276790990029s: 'OBSOLETE METHOD'
[2017-12-29 00:22:47,117: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[503f8473-28ac-46d1-a5cf-bd5200445bf5]  
[2017-12-29 00:22:47,118: INFO/ForkPoolWorker-3] Task crowdsourcing.tasks.update_worker_cache[503f8473-28ac-46d1-a5cf-bd5200445bf5] succeeded in 0.000304109998979s: 'SUCCESS'
[2017-12-29 00:22:47,135: INFO/MainProcess] Received task: crowdsourcing.tasks.refund_task[2ccb86d3-7d28-41ac-be26-a0daf6f759d5]  
[2017-12-29 00:22:47,137: INFO/ForkPoolWorker-4] Task crowdsourcing.tasks.refund_task[2ccb86d3-7d28-41ac-be26-a0daf6f759d5] succeeded in 0.000332904004608s: 'OBSOLETE METHOD'
[2017-12-29 00:22:47,150: INFO/MainProcess] Received task: crowdsourcing.tasks.update_worker_cache[31fc984f-a60b-4cba-88e8-eee435c9e14b]  
[2017-12-29 00:22:47,150: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.expire_tasks[4697e74f-1555-4c55-88e0-60d01d2cd9f3] succeeded in 0.0977856239915s: 'SUCCESS'
[2017-12-29 00:22:47,153: INFO/ForkPoolWorker-2] Task crowdsourcing.tasks.update_worker_cache[31fc984f-a60b-4cba-88e8-eee435c9e14b] succeeded in 0.00042284099618s: 'SUCCESS'
[2017-12-29 00:23:44,109: INFO/Beat] Scheduler: Sending due task update-feed-boomerang (crowdsourcing.tasks.update_feed_boomerang)
[2017-12-29 00:23:44,115: INFO/MainProcess] Received task: crowdsourcing.tasks.update_feed_boomerang[c4d139eb-5cbc-4845-a226-8fea18be5cf4]  
[2017-12-29 00:23:44,165: INFO/ForkPoolWorker-5] Task crowdsourcing.tasks.update_feed_boomerang[c4d139eb-5cbc-4845-a226-8fea18be5cf4] succeeded in 0.0490255839977s: 'SUCCESS: 0 rows affected'
